title,singers,directors,lyricist,genre,album,download_link,poster,year
Jeene Do,"['Aamir Ali', ' Tia Bajpai', ' Jojo']",['Aamir Ali'],['Rahat Kazmi'],['Rock'],Identity Card - Ek Lifeline,https://www.youtube.com/watch?v=Vwc5uTvoTJY,https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/fc/f6/9a/fcf69ab8-98b0-023f-fc77-f28cfc888da3/source/200x200.jpg,2014
Jo Na Jaane,['Vivek Sudershan'],['Raja Ali'],['Baba Bulleh Shah'],[''],Identity Card - Ek Lifeline,,https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/fc/f6/9a/fcf69ab8-98b0-023f-fc77-f28cfc888da3/source/200x200.jpg,2014
Maali Da Kam,['Vivek Sudershan'],['Raja Ali'],['Mian Muhammad Bakhsh'],[''],Identity Card - Ek Lifeline,,https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/fc/f6/9a/fcf69ab8-98b0-023f-fc77-f28cfc888da3/source/200x200.jpg,2014
Rosh Wala,['Asiya Kazmi'],['Raja Ali'],['Traditional'],['Kashmiri Folk'],Identity Card - Ek Lifeline,,https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/fc/f6/9a/fcf69ab8-98b0-023f-fc77-f28cfc888da3/source/200x200.jpg,2014
Tu Shaahi Hai,['Raja Ali'],['Raja Ali'],['Allama Iqbal'],[''],Identity Card - Ek Lifeline,,https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/fc/f6/9a/fcf69ab8-98b0-023f-fc77-f28cfc888da3/source/200x200.jpg,2014
Ishq Marjana,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],"['Filmi', ' Rock']",Ishq Kamal,https://www.youtube.com/watch?v=megwbBbxGf8,,2014
Charkha,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],"['Filmi', ' Pop']",Ishq Kamal,,,2014
Tere Daras Ko,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],"['Filmi', ' Sugam']",Ishq Kamal,,,2014
Sajna Ve,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],['Filmi'],Ishq Kamal,,,2014
Ishq Kamal,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],"['Filmi', ' Pop']",Ishq Kamal,,,2014
Mahi Ve,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],['Filmi'],Ishq Kamal,,,2014
Khwabon Mein,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],"['Filmi', ' Ghazal', ' Pop']",Ishq Kamal,,,2014
Saiyan,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],"['Filmi', ' Pop', ' Rock']",Ishq Kamal,,,2014
Mere Maula,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],"['Filmi', ' Sufi/Qawwali']",Ishq Kamal,,,2014
Wichhora,['Ali Abbas'],['Irfan Saleen'],['Irfan Saleen'],['Filmi'],Ishq Kamal,https://www.youtube.com/watch?v=ryERF133fnI,,2014
Ise Kehte Hain Hip Hop,"['Yo Yo Honey Singh', ' Lil Golu']",['Yo Yo Honey Singh'],"['Yo Yo Honey Singh', ' Lil Golu']",['Hip-hop'],Issey Kehte Hain Hip Hop,https://www.youtube.com/watch?v=uaCYeQ9FtSI,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/15/52/3a/15523a03-33d3-899b-3185-7bb52a3a032b/8902894355995_cover.jpg/200x200.jpg,2014
Chipku Piya,['Mamta Sharma'],"['Niranjan - I', ' Saket']",['Ravi Basnet'],['Filmi'],It Can Be Dangerous - City Of Dreams,https://www.youtube.com/watch?v=JibO5vXXbVA,,2014
Meherbaan Ishq,['Shahid Mallya'],"['Niranjan - I', ' Saket']",['Ravi Basnet'],['Filmi'],It Can Be Dangerous - City Of Dreams,https://www.youtube.com/watch?v=Ncug139ShKU,,2014
Chhoota Re Chhoota (Female),['Manjeera Ganguly'],"['Niranjan - I', ' Saket']",['Ravi Basnet'],['Filmi'],It Can Be Dangerous - City Of Dreams,https://www.youtube.com/watch?v=rfoM4dVyspM,,2014
Chipku Piya (Remix),['Mamta Sharma'],"['Niranjan - I', ' Saket']",['Ravi Basnet'],['Filmi'],It Can Be Dangerous - City Of Dreams,,,2014
Chhoota Re Chhoota (Male),['Saket'],"['Niranjan - I', ' Saket']",['Ravi Basnet'],['Filmi'],It Can Be Dangerous - City Of Dreams,https://www.youtube.com/watch?v=FnBMlaQ0frc,,2014
City Of Dreams,['Saurav'],"['Niranjan - I', ' Saket']",['Ravi Basnet'],['Filmi'],It Can Be Dangerous - City Of Dreams,https://www.youtube.com/watch?v=LQPPQbzZytU,,2014
Saiyaan Re,['Mahalakshmi Iyer'],"['Niranjan - I', ' Saket']",['Ravi Basnet'],['Filmi'],It Can Be Dangerous - City Of Dreams,https://www.youtube.com/watch?v=xvt02Wz7L6M,,2014
Jaipur Ka Raja,['Manish Israni'],['Manish Israni'],['Kumaar'],['Filmi'],Jaipur Ka Raja,https://www.youtube.com/watch?v=fOClHqgxkrU,,2014
Jal De,['Shubha Mudgal'],"['Sonu Nigam', ' Bickram Ghosh']","['Sanjeev Tiwari', ' Sonu Nigam']","['Other', ' Sugam', ' Hindustani']",Jal,https://www.youtube.com/watch?v=pZpQgIMIulQ,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
You Fill My Life,"['Ustad Ghulam Mustafa Khan', "" Suzanne D'Mello""]","['Sonu Nigam', ' Bickram Ghosh']","['Sonu Nigam', ' Bickram Ghosh']","['Hindustani', ' Electronic', ' Pop']",Jal,https://www.youtube.com/watch?v=3eTbduNqDSI,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Zaalima,['Sonu Nigam'],"['Sonu Nigam', ' Bickram Ghosh']","['Sonu Nigam', ' Bickram Ghosh']","['Other', ' Filmi', ' Rock']",Jal,https://www.youtube.com/watch?v=vP7p01sg1YE,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Bakka Pani De (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Mirage And The Tornado (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,"['Filmi', ' Other']",Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Sweet Dream Of Water (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,"['Other', ' Rajasthani Folk']",Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Mesmerized By Rann (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,"['Rajasthani Folk', ' Other']",Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Tragedy Of Rann (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Barren Land (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Cry Of The Soul (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Dried Up Tears (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,"['Other', ' Sugam']",Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Nature And The Machine (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Ankhiyan - Anthem (Instrumental),['Ustad Ghulam Mustafa Khan'],"['Sonu Nigam', ' Bickram Ghosh']",,"['Other', ' Hindustani']",Jal,https://www.youtube.com/watch?v=6KJkMSB9JV4,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Water Ritual 1 (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Water Ritual 2 (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Hope Of Water (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Flow Of Water (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
The Sorrow Within (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Bakka And Kesar - The Tryst With Water (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,"['Other', ' Sugam']",Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Paani Si Behti Jaye,['Ambarish Das'],"['Sonu Nigam', ' Bickram Ghosh']",['Sanjeev Tiwari'],"['Sugam', ' Hindustani']",Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Chase (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Anger (Instrumental),,"['Sonu Nigam', ' Bickram Ghosh']",,['Other'],Jal,,https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/dd/a6/f1/dda6f12c-8236-ce5b-bc55-4573ca1f53b3/source/200x200.jpg,2014
Ishq Hai,['Javed Ali'],"['Agnel Roman', ' Faizan Hussain']",['Arun Kumar - II'],"['Sufi/Qawwali', ' Filmi']",Jigariyaa,https://www.youtube.com/watch?v=s3XKtonhQUY,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/26/3b/b9/263bb9ea-e024-afaa-648c-acd6066a22d3/source/200x200.jpg,2014
Arziyaan Arziyaan Sun Le Dil Ki Arziyaan,"['Vikrant Bhartiya', ' Aishwarya Majmudar']",['Raj Prakash - I'],['Faraaz Ahmed'],"['Sugam', ' Filmi']",Jigariyaa,https://www.youtube.com/watch?v=cRbd4eB4g04,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/26/3b/b9/263bb9ea-e024-afaa-648c-acd6066a22d3/source/200x200.jpg,2014
Mora Rangdaar Saiyan,"['Prajakta Shukre', ' Roop Kumar Rathod']","['Agnel Roman', ' Faizan Hussain']",['Arun Kumar - II'],['Sugam'],Jigariyaa,https://www.youtube.com/watch?v=zDqy5t2shJE,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/26/3b/b9/263bb9ea-e024-afaa-648c-acd6066a22d3/source/200x200.jpg,2014
Jigariyaa,['Javed Bashir'],"['Agnel Roman', ' Faizan Hussain']",['Agnel Roman'],"['Sugam', ' Filmi']",Jigariyaa,https://www.youtube.com/watch?v=zbp76pGNTJw,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/26/3b/b9/263bb9ea-e024-afaa-648c-acd6066a22d3/source/200x200.jpg,2014
Rang Rang De,"['Suchi', ' Jatinder Singh Pal', ' Yashika Sikka']","['Agnel Roman', ' Faizan Hussain']",['Arun Kumar - II'],"['Hindi Folk', ' Filmi']",Jigariyaa,https://www.youtube.com/watch?v=ZeRKdmzDi9g,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/26/3b/b9/263bb9ea-e024-afaa-648c-acd6066a22d3/source/200x200.jpg,2014
Phurr Phurr,"['Aishwarya Majmudar', ' Agnel Roman', ' Manjeera Ganguly']","['Agnel Roman', ' Faizan Hussain']",['Arun Kumar - II'],"['Filmi', ' Hindi Folk']",Jigariyaa,https://www.youtube.com/watch?v=wpfySmYEMms,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/26/3b/b9/263bb9ea-e024-afaa-648c-acd6066a22d3/source/200x200.jpg,2014
Ishq Hai (Reprise),"['Javed Ali', ' Yashika Sikka']","['Agnel Roman', ' Faizan Hussain']",['Arun Kumar - II'],"['Sufi/Qawwali', ' Filmi']",Jigariyaa,https://www.youtube.com/watch?v=1Je7GQ1DVjM,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/26/3b/b9/263bb9ea-e024-afaa-648c-acd6066a22d3/source/200x200.jpg,2014
Johny Ho Dafaa,"['Neha Kakkar', ' Tony Kakkar']",['Tony Kakkar'],['Tony Kakkar'],['Pop'],Johny Ho Dafaa,https://www.youtube.com/watch?v=az0xq7tXN4Q,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/bb/ce/40/bbce409c-8bc7-d50f-e39f-a8fdff975be3/8903431604927_cover.jpg/200x200.jpg,2014
Kaanchi Re Kaanchi,['Sukhwinder Singh'],['Ismail Darbar'],['Irshad Kamil'],['Filmi'],Kaanchi,https://www.youtube.com/watch?v=xm0cGrkCWW0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Tu Sab Kuch Re,"['Sonu Nigam', ' Anweshaa', ' Ismail Darbar']",['Ismail Darbar'],['Irshad Kamil'],"['Filmi', ' Sugam']",Kaanchi,https://www.youtube.com/watch?v=nfoqPMVAA7Q,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Main Mushtanda,"['Mika Singh', ' Aishwarya Majmudar', "" Earl Edgar D'Souza""]",['Subhash Ghai'],['Subhash Ghai'],"['Filmi', ' Hip-hop']",Kaanchi,https://www.youtube.com/watch?v=2VdiDSBq7rA,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Kambal Ke Neeche,"['Neeti Mohan', ' Aishwarya Majmudar', ' Sanchita Bhattacharya', ' Aman Trikha']",['Salim - Sulaiman'],['Irshad Kamil'],"['Filmi', ' Bhangra']",Kaanchi,https://www.youtube.com/watch?v=o3fGebTAds4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Thumka,"['Sonu Nigam', "" Suzanne D'Mello""]",['Salim - Sulaiman'],['Irshad Kamil'],"['Electronic', ' Filmi', ' Pop']",Kaanchi,https://www.youtube.com/watch?v=9qsHEf3cmps,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Kaisa Hai Dard Mera,['Ankit Tiwari'],['Ismail Darbar'],['Irshad Kamil'],"['Filmi', ' Sugam']",Kaanchi,,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Hindustan Kahan Hai,"['Sukhwinder Singh', ' Mohit Chauhan', ' Raj Pandit']",['Salim - Sulaiman'],['Irshad Kamil'],"['Filmi', ' Rock']",Kaanchi,https://www.youtube.com/watch?v=IQbFWgQO0mM,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Koshampa,"['Aman Trikha', ' Sanchita Bhattacharya', ' Anweshaa', ' Subhash Ghai']",['Ismail Darbar'],['Irshad Kamil'],"['Filmi', ' Pop']",Kaanchi,https://www.youtube.com/watch?v=nZCXt6jVfQw,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Adiye Adiye,"['Sanchita Bhattacharya', ' Avril Quadros']",['Ismail Darbar'],['Irshad Kamil'],['Filmi'],Kaanchi,,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/eb/4b/01/eb4b013a-00d2-318e-069a-cc1f7cb725cb/8901854037803.jpg/200x200.jpg,2014
Kabab Mein Haddi,"['Daler Mehndi', ' Sanchari Bose', ' Ravin']","['Daler Mehndi', ' Ravin']","['Daler Mehndi', ' Chander Mohan Parasher']","['Filmi', ' Pop', ' Hip-hop']",Kabab Mein Haddi,https://www.youtube.com/watch?v=wbGavv-gQ4M,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/14/03/a4/1403a4fb-7cf9-081a-d084-fbdaf00de050/source/200x200.jpg,2014
Jachdi Ve Kudi,['Altamash Faridi'],['Divya Sanjay Chhipelkar'],['Waseem Ahmad'],['Filmi'],Kabab Mein Haddi,https://www.youtube.com/watch?v=cY8a7t06YGg,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/14/03/a4/1403a4fb-7cf9-081a-d084-fbdaf00de050/source/200x200.jpg,2014
Gustakh Raat,"['Sanchari Bose', ' Anjan Guha', ' Sarika Chhipelkar']",['Divya Sanjay Chhipelkar'],['Waseem Ahmad'],"['Filmi', ' Pop']",Kabab Mein Haddi,https://www.youtube.com/watch?v=f1MWzNEnJPo,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/14/03/a4/1403a4fb-7cf9-081a-d084-fbdaf00de050/source/200x200.jpg,2014
Ishq Di Goli,['Sanchari Bose'],['Ravin'],['Chander Mohan Parasher'],"['Filmi', ' Pop']",Kabab Mein Haddi,https://www.youtube.com/watch?v=0GvtmZAS8nM,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/14/03/a4/1403a4fb-7cf9-081a-d084-fbdaf00de050/source/200x200.jpg,2014
Ishq Da Sona,"['Sanchari Bose', ' Mridul Ghosh', ' Deepali Sathe', ' Sarika Chhipelkar', ' Divya Sanjay Chhipelkar']",['Divya Sanjay Chhipelkar'],['Chander Mohan Parasher'],['Filmi'],Kabab Mein Haddi,,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/14/03/a4/1403a4fb-7cf9-081a-d084-fbdaf00de050/source/200x200.jpg,2014
Tippari Tight,['Mahesh Matkar'],['Mahesh - Rakesh'],['Chander Mohan Parasher'],['Filmi'],Kabab Mein Haddi,https://www.youtube.com/watch?v=nJNqRhHH9do,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/14/03/a4/1403a4fb-7cf9-081a-d084-fbdaf00de050/source/200x200.jpg,2014
Dil Hua Diwana,"['Sanchari Bose', ' Mridul Ghosh', ' Deepali Sathe', ' Sarika Chhipelkar', ' Divya Sanjay Chhipelkar']",['Divya Sanjay Chhipelkar'],['Waseem Ahmad'],['Filmi'],Kabab Mein Haddi,,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/14/03/a4/1403a4fb-7cf9-081a-d084-fbdaf00de050/source/200x200.jpg,2014
Kahaani,['Rajan Batra'],['Sanket Sane'],['Rajan Batra'],['Rock'],Kahaani,https://www.youtube.com/watch?v=JDCRfrlHck4,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/92/3d/5a/923d5a68-1064-ccc2-af54-e4a90527b2b4/IN-S23-14-32081.jpg/200x200.jpg,2014
Kahin Hai Mera Pyar,['Shaan'],['Ravindra Jain'],['Ravindra Jain'],['Filmi'],Kahin Hai Mera Pyar,https://www.youtube.com/watch?v=Eol0lbZx048,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Shamil Ye,"['Suresh Wadkar', ' Ram Shankar']",['Ravindra Jain'],['Ravindra Jain'],['Filmi'],Kahin Hai Mera Pyar,https://www.youtube.com/watch?v=R5H6Ad-6zi4,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Nach Baliye,"['Sukhwinder Singh', ' Kavita Krishnamurthy']",['Ravindra Jain'],['Ravindra Jain'],"['Filmi', ' Bhangra']",Kahin Hai Mera Pyar,https://www.youtube.com/watch?v=fzLS9bO4t7g,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Tu Hase Toh,"['Shaan', ' Shreya Ghoshal']",['Ravindra Jain'],['Ravindra Jain'],['Filmi'],Kahin Hai Mera Pyar,https://www.youtube.com/watch?v=udR6PKUsGUk,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Dilwale Dilwale,['Sunidhi Chauhan'],['Ravindra Jain'],['Ravindra Jain'],"['Filmi', ' Arabic']",Kahin Hai Mera Pyar,https://www.youtube.com/watch?v=me8fkZ9AYMk,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Allah Tala,['Kailash Kher'],['Ravindra Jain'],['Ravindra Jain'],['Filmi'],Kahin Hai Mera Pyar,https://www.youtube.com/watch?v=y6M3FT1moeI,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Searching For His Love - Theme,['Siddharth Hazarika'],['Nikhil Kamath'],['Nikhil Kamath'],['Pop'],Kahin Hai Mera Pyar,,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Kahin Hai Mera Pyar - Theme,['Shaan'],['Ravindra Jain'],['Ravindra Jain'],['Filmi'],Kahin Hai Mera Pyar,,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Hai Junoon - Male,['Altamash Faridi'],['Nikhil Kamath'],['Vimal Kashyap'],['Filmi'],Kahin Hai Mera Pyar,https://www.youtube.com/watch?v=FhlyLkWkl5w,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Hai Junoon - Female,['Tori Dattaroy'],['Nikhil Kamath'],['Vimal Kashyap'],['Filmi'],Kahin Hai Mera Pyar,,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Adam And Eve Theme - Hindi,['Om Puri'],['Nikhil Kamath'],['Mahesh Vaijnath Doijode'],['Narration'],Kahin Hai Mera Pyar,,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Adam And Eve Theme - English,['Om Puri'],['Nikhil Kamath'],['Mahesh Vaijnath Doijode'],['Narration'],Kahin Hai Mera Pyar,,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/e3/49/b8e3498e-a8ab-e412-49ba-4d457e6afc45/cover.jpg/200x200.jpg,2014
Saqi Ki Har Nigah,['Pankaj Udhas'],,,"['Filmi', ' Ghazal']",Khamoshi Ki Aawaz,https://www.youtube.com/watch?v=PTXlA6Yx1AY,,2014
Koi Ummeed Bar Nahi Aati,['Pankaj Udhas'],,,"['Filmi', ' Ghazal']",Khamoshi Ki Aawaz,https://www.youtube.com/watch?v=ebCdTdirNvA,,2014
Teri Khushboo,['Pankaj Udhas'],,,"['Filmi', ' Ghazal']",Khamoshi Ki Aawaz,https://www.youtube.com/watch?v=wzVqlu8hr9s,,2014
Kuchh Na Kisi Se Bolenge,['Pankaj Udhas'],,,"['Filmi', ' Ghazal']",Khamoshi Ki Aawaz,https://www.youtube.com/watch?v=ivV2iKprqi0,,2014
Sunder Komal Sapno Ki,['Pankaj Udhas'],,,"['Filmi', ' Ghazal']",Khamoshi Ki Aawaz,https://www.youtube.com/watch?v=Uw_CzP_2JDg,,2014
Is Se Pahle,['Pankaj Udhas'],,,"['Filmi', ' Ghazal']",Khamoshi Ki Aawaz,https://www.youtube.com/watch?v=sXH_aYtP9rU,,2014
Ajab Ek Pagal Si Ladki Hai,['Pankaj Udhas'],,['Pankaj Udhas'],['Filmi'],Khamoshi Ki Aawaz,https://www.youtube.com/watch?v=1M78PFo7Rik,,2014
Khamoshiyan,['Arijit Singh'],['Jeet Ganguly'],['Rashmi Singh'],"['Pop', ' Rock', ' Filmi']",Khamoshiyan,https://www.youtube.com/watch?v=Mv3SZDP7QUo,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/90/62/0f/90620f32-fe0e-6b49-aad1-16150dd0b27a/source/200x200.jpg,2014
Tu Har Lamha,['Arijit Singh'],['Bobby - Imran'],['Sayeed Quadri'],['Filmi'],Khamoshiyan,https://www.youtube.com/watch?v=SdGL0qxgZGM,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/90/62/0f/90620f32-fe0e-6b49-aad1-16150dd0b27a/source/200x200.jpg,2014
Baatein Ye Kabhi Na (Male Version),['Arijit Singh'],['Jeet Ganguly'],['Sayeed Quadri'],['Filmi'],Khamoshiyan,https://www.youtube.com/watch?v=SOessajf_Ik,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/90/62/0f/90620f32-fe0e-6b49-aad1-16150dd0b27a/source/200x200.jpg,2014
